Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";;"Punten woonruimte";Verzoeker
75150;Sledemennerstraat;7;;D;9718BW;GRONINGEN;"Sledemennerstraat 7 D, 9718BW GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";24-12-21;Zelfstandig;;;;;110,00;90,99;;;;;;;;Huurder
62534;Sledemennerstraat;7;;D;9718BW;GRONINGEN;"Sledemennerstraat 7 D, 9718BW GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";24-12-21;Zelfstandig;;;;;1.320,00;887,78;1.320,00;873,21;;;;;;Huurder
88749;"Maastrichter Heidenstraat";10;;C;6211HV;MAASTRICHT;"Maastrichter Heidenstraat 10 C, 6211HV MAASTRICHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";Intrekking;"Niet van toepassing";24-12-21;Zelfstandig;;;;;;;;;;;;;;Huurder
86631;"H.W. Mesdagstraat";4;;A;9718HG;GRONINGEN;"H.W. Mesdagstraat 4 A, 9718HG GRONINGEN";"KM 1ET AZ";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";10-11-21;Onzelfstandig;390,00;;;;;;;;;;117,00;;;Huurder
88831;"Nanne Jansz. Grootstraat";25;;;1619KH;ANDIJK;"Nanne Jansz. Grootstraat 25, 1619KH ANDIJK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-12-21;Zelfstandig;662,83;;;;;;;;;;530,26;;;Huurder
93773;Sledemennerstraat;7;;C;9718BW;GRONINGEN;"Sledemennerstraat 7 C, 9718BW GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";24-12-21;Zelfstandig;;;;;1.380,00;603,55;;;;;;;;Huurder
100745;Brinkmannpassage;119;;;2011NZ;HAARLEM;"Brinkmannpassage 119, 2011NZ HAARLEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-12-21;Zelfstandig;741,86;222,56;;;;;;;;;222,56;;;Huurder
90002;Bennekelstraat;145;;;5654DD;EINDHOVEN;"Bennekelstraat 145, 5654DD EINDHOVEN";"KM 2";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";09-11-21;Onzelfstandig;;;;;;152,82;;1.222,17;;;;;;Huurder
77732;Bennekelstraat;145;;;5654DD;EINDHOVEN;"Bennekelstraat 145, 5654DD EINDHOVEN";"kamer 5";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";09-11-21;Onzelfstandig;;;;;;1.222,17;;;;;;;;Huurder
343232;Maasstraat;33;;;2314TV;LEIDEN;"Maasstraat 33, 2314TV LEIDEN";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";Intrekking;"Niet van toepassing";16-11-21;;;;;;;;;;;;;;;Huurder
106274;Westeinde;159;;A;2512GX;"DEN HAAG";"Westeinde 159 A, 2512GX DEN HAAG";voorzijde;"Huurverlaging op grond van punten (art. 7:254 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";17-11-21;Onzelfstandig;445,00;224,33;;;;;;;;;;;;Huurder
246000;Rooseveltlaan;290;;;3527AL;UTRECHT;"Rooseveltlaan 290, 3527AL UTRECHT";"1e etage";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";16-11-21;Onzelfstandig;370,00;203,50;;;;;;;;;81,40;;;Huurder
245993;Rooseveltlaan;290;;;3527AL;UTRECHT;"Rooseveltlaan 290, 3527AL UTRECHT";-;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";16-11-21;Onzelfstandig;400,00;220,00;;;;;;;;;88,00;;;Huurder
94533;Amsterdamsestraatweg;207;;BIS;3551CB;UTRECHT;"Amsterdamsestraatweg 207 BIS, 3551CB UTRECHT";"KM D BOV MID";"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";12-11-21;Onzelfstandig;300,00;129,05;;;;;;;;;;;62;Huurder
222224;"Katendrechtse Lagedijk";479;;"B BOR";3082GD;ROTTERDAM;"Katendrechtse Lagedijk 479 B BOR, 3082GD ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-12-21;Zelfstandig;685,87;;;;;;;;;;;;;Huurder
194217;Amstelvlietstraat;31;;;1096GG;AMSTERDAM;"Amstelvlietstraat 31, 1096GG AMSTERDAM";"2e etage";"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";24-12-21;Onzelfstandig;700,00;224,33;;;;;;;;;;;106;Huurder
182819;Sledemennerstraat;7;;D;9718BW;GRONINGEN;"Sledemennerstraat 7 D, 9718BW GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";24-12-21;Zelfstandig;;;;;1.080,00;1.386,54;;;;;;;;Huurder
368479;Saturnus,;;;;1115TE;DUIVENDRECHT;"Saturnus, 0, 1115TE DUIVENDRECHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";24-12-21;Zelfstandig;;;;;;;;;;;;;;Huurder
275882;Beilervaart;9;;;9411VA;BEILEN;"Beilervaart 9, 9411VA BEILEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";09-11-21;Zelfstandig;400,00;120,00;;;;;;;;;120,00;;;Huurder
100131;"H.W. Mesdagstraat";4;;A;9718HG;GRONINGEN;"H.W. Mesdagstraat 4 A, 9718HG GRONINGEN";"KM 1ET VZ";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";09-11-21;Onzelfstandig;383,73;;;;;;;;;;115,73;;;Huurder
93089;"de nieuwenhof";322;;;7383ET;VOORST;"de nieuwenhof 322, 7383ET VOORST";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";09-11-21;Zelfstandig;2.125,00;1.014,16;;;;;;;;;;;200;Huurder
168154;Bennekelstraat;145;;;5654DD;EINDHOVEN;"Bennekelstraat 145, 5654DD EINDHOVEN";"KM 5";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";09-11-21;Onzelfstandig;;;;;;1.651,46;;;;;;;;Huurder
388754;Pelsterstraat;16;;D2;9711KL;GRONINGEN;"Pelsterstraat 16 D2, 9711KL GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";15-11-21;Zelfstandig;;;;;800,00;153,24;;;;;;;;Huurder
261063;"Eerste Hunzestraat";18;;A;9715BK;GRONINGEN;"Eerste Hunzestraat 18 A, 9715BK GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";12-11-21;Zelfstandig;720,00;635,69;;;;;;;;;;;126;Huurder
97814;Vioolveld;20;;;2914CH;"NIEUWERKERK AAN DEN IJSSEL";"Vioolveld 20, 2914CH NIEUWERKERK AAN DEN IJSSEL";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";09-11-21;Zelfstandig;413,19;;;;;;;;;;247,91;;;Huurder
173845;"Korenlaan ";20;;;9991BV;MIDDELSTUM;"Korenlaan 20, 9991BV MIDDELSTUM";;"Energieprestatievergoeding (art. 7:261a BW)";"Voorschot nutsvoorzieningen niet lager dan overeengekomen";"De wederpartij wordt in het gelijk gesteld";09-11-21;Zelfstandig;;;87,00;87,00;;;;;;;;;;Huurder
168209;Bennekelstraat;143;;;5654DD;EINDHOVEN;"Bennekelstraat 143, 5654DD EINDHOVEN";"KM 8";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";09-11-21;Onzelfstandig;;;;;;545,70;;1.632,82;;;;;;Huurder
203034;Korenlaan;20;;;9991BV;MIDDELSTUM;"Korenlaan 20, 9991BV MIDDELSTUM";;"Energieprestatievergoeding (art. 7:261a BW)";"Voorschot nutsvoorzieningen niet lager dan overeengekomen";"De wederpartij wordt in het gelijk gesteld";09-11-21;Zelfstandig;;;87,00;87,00;;;;;;;;;;Huurder
66154;"Kwartelstraat ";36;;BS;3514EW;UTRECHT;"Kwartelstraat 36 BS, 3514EW UTRECHT";1;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";05-11-21;Onzelfstandig;300,00;143,62;;;;;;;;;;;69;Huurder
67786;Mahoniestraat;44;;;1339EW;ALMERE;"Mahoniestraat 44, 1339EW ALMERE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";23-12-21;Zelfstandig;300,00;;;;;;;;;;;;;Huurder
373988;"Lage der A";3;;;9718BJ;GRONINGEN;"Lage der A 3, 9718BJ GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";24-12-21;Zelfstandig;;;;;1.440,00;1.153,09;;;;;;;;Huurder
264124;"Nieuwezijds Voorburgwal";89;;;1012RE;AMSTERDAM;"Nieuwezijds Voorburgwal 89, 1012RE AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";10-12-21;Zelfstandig;;;;;;;;;;;;;;Huurder
232989;Helmholtzstraat;32;;1;1098LK;AMSTERDAM;"Helmholtzstraat 32 1, 1098LK AMSTERDAM";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";10-12-21;Zelfstandig;;;;;;;;;;;;;;Huurder
140086;Midscheeps;11;;;1034TD;AMSTERDAM;"Midscheeps 11, 1034TD AMSTERDAM";"2de etage";"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Niet ontvankelijk";"Niet van toepassing";10-12-21;Onzelfstandig;650,00;650,00;;;;;;;;;;;;Huurder
33021;"Veldesteijn ";7;;;3155SR;MAASLAND;"Veldesteijn 7, 3155SR MAASLAND";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";10-12-21;Zelfstandig;710,68;;;;;;;;;;;;;Huurder
62888;Trompsingel;15;;22;9724CX;GRONINGEN;"Trompsingel 15 22, 9724CX GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";08-12-21;Zelfstandig;;;;;810,00;484,36;1.620,00;1.553,32;;;;;;Huurder
29449;"Hans Lodeizenstraat";21;;;2548EN;"DEN HAAG";"Hans Lodeizenstraat 21, 2548EN DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";10-12-21;Zelfstandig;733,77;;;;;;;;;;587,02;;;Huurder
75114;Sledemennerstraat;7;;D;9718BW;GRONINGEN;"Sledemennerstraat 7 D, 9718BW GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";24-12-21;Zelfstandig;;;;;990,00;760,42;;;;;;;;Huurder
100130;"H.W. Mesdagstraat ";4;;A;9718HG;GRONINGEN;"H.W. Mesdagstraat 4 A, 9718HG GRONINGEN";"KM 1ET AZ";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";09-11-21;Onzelfstandig;390,00;;;;;;;;;;;;;Huurder
196772;Sportlaan;84;;;4332TM;MIDDELBURG;"Sportlaan 84, 4332TM MIDDELBURG";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";23-11-21;Zelfstandig;;;;;;;;;;;;;;Huurder
63227;"Veldesteijn ";3;;;3155SR;MAASLAND;"Veldesteijn 3, 3155SR MAASLAND";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";10-12-21;Zelfstandig;710,68;;;;;;;;;;;;;Huurder
63308;Trompsingel;15;;10;9724CX;GRONINGEN;"Trompsingel 15 10, 9724CX GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";08-12-21;Zelfstandig;;;;;804,06;518,04;1.808,43;1.619,60;;;;;;Huurder
62919;Trompsingel;7;;8;9724CX;GRONINGEN;"Trompsingel 7 8, 9724CX GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";08-12-21;Zelfstandig;;;;;741,21;498,03;1.620,00;1.603,85;;;;;;Huurder
75945;"Trompsingel ";7;;8;9724CX;GRONINGEN;"Trompsingel 7 8, 9724CX GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";08-12-21;Zelfstandig;;;;;1.873,52;1.668,24;;;;;;;;Huurder
75846;"Trompsingel ";15;;18;9724CX;GRONINGEN;"Trompsingel 15 18, 9724CX GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";08-12-21;Zelfstandig;;;;;1.489,43;1.246,68;;;;;;;;Huurder
75820;"Trompsingel ";7;;7;9724CX;GRONINGEN;"Trompsingel 7 7, 9724CX GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";08-12-21;Zelfstandig;;;;;1.873,52;1.668,24;;;;;;;;Huurder
214060;"Sandelingstraat ";43;;;3073AN;"ROTTERDAM ";"Sandelingstraat 43, 3073AN ROTTERDAM ";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-11-21;Zelfstandig;619,00;;;;;;;;;;185,70;;;Huurder
210042;Hoogstraat;87;;D;3011PJ;ROTTERDAM;"Hoogstraat 87 D, 3011PJ ROTTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";19-11-21;Zelfstandig;1.353,30;614,57;;;;;;;;;;;124;Huurder
204670;"Veenlustplein ";5;;"tweede verdieping";9641MG;VEENDAM;"Veenlustplein 5 tweede verdieping, 9641MG VEENDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-11-21;Zelfstandig;600,00;;;;;;;;;;;;;Huurder
75949;"Trompsingel ";11;;4;9724CX;GRONINGEN;"Trompsingel 11 4, 9724CX GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";08-12-21;Zelfstandig;;;;;1.750,37;1.567,80;;;;;;;;Huurder
55974;Hoornsediep;42;;A;9725HL;GRONINGEN;"Hoornsediep 42 A, 9725HL GRONINGEN";"1 ET VZ";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";23-11-21;Onzelfstandig;;;;;330,00;173,50;;;;;;;;Huurder
51022;Hoornsediep;42;;A;9725HL;GRONINGEN;"Hoornsediep 42 A, 9725HL GRONINGEN";"1 ET VZ";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";23-11-21;Onzelfstandig;;;;;675,00;260,03;;;;;;;;Huurder
209129;bosstraat;3;;;9671GD;WINSCHOTEN;"bosstraat 3, 9671GD WINSCHOTEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-11-21;Zelfstandig;609,00;;;;;;;;;;;;;Huurder
246013;Rooseveltlaan;290;;;3527AL;UTRECHT;"Rooseveltlaan 290, 3527AL UTRECHT";BG;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";16-11-21;Onzelfstandig;375,00;206,25;;;;;;;;;82,50;;;Huurder
176846;Kolkstraat;11;;RD;2013TG;HAARLEM;"Kolkstraat 11 RD, 2013TG HAARLEM";"KM 1e ET";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-11-21;Onzelfstandig;;;;;1.124,76;913,78;;;;;;;;Huurder
170994;Postweg;168;;;5915HD;VENLO;"Postweg 168, 5915HD VENLO";;"Voorschot nutsvoorzieningen (art. 7:261 BW)";"Voorschot nutsvoorzieningen niet lager dan overeengekomen";"De wederpartij wordt in het gelijk gesteld";24-11-21;Zelfstandig;;;200,00;200,00;;;;;;;;;;Huurder
164603;"Hoendiep ";95;;F;9718TE;GRONINGEN;"Hoendiep 95 F, 9718TE GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";Intrekking;"De wederpartij wordt in het gelijk gesteld";23-11-21;Zelfstandig;880,00;880,00;;;;;;;;;;;;Huurder
159807;"Hoendiep ";95;;K;9718TE;GRONINGEN;"Hoendiep 95 K, 9718TE GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";Intrekking;"De wederpartij wordt in het gelijk gesteld";23-11-21;Zelfstandig;880,00;880,00;;;;;;;;;;;;Huurder
150099;"Hoendiep ";95;;P;9718TE;GRONINGEN;"Hoendiep 95 P, 9718TE GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";Intrekking;"De wederpartij wordt in het gelijk gesteld";23-11-21;Zelfstandig;1.100,00;1.100,00;;;;;;;;;;;;Huurder
148044;Hoendiep;95;;H;9718TE;GRONINGEN;"Hoendiep 95 H, 9718TE GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";Intrekking;"De wederpartij wordt in het gelijk gesteld";23-11-21;Zelfstandig;960,00;960,00;;;;;;;;;;;;Huurder
146394;"Hoendiep ";95;;N;9718TE;GRONINGEN;"Hoendiep 95 N, 9718TE GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";Intrekking;"De wederpartij wordt in het gelijk gesteld";23-11-21;Zelfstandig;880,00;880,00;;;;;;;;;;;;Huurder
129956;Tuinstraat;16;;;3201VS;SPIJKENISSE;"Tuinstraat 16, 3201VS SPIJKENISSE";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";23-11-21;Zelfstandig;;;;;;;;;;;;;;Huurder
121182;Noorderstationstraat;35;;A;9716AP;GRONINGEN;"Noorderstationstraat 35 A, 9716AP GRONINGEN";-;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-11-21;Onzelfstandig;360,00;;;;;;;;;;72,00;;;Huurder
104874;Daalseweg;10;;;6521GM;NIJMEGEN;"Daalseweg 10, 6521GM NIJMEGEN";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";23-11-21;Zelfstandig;;;;;;;;;;;;;;Huurder
99377;Borgesiusstraat;19;;B2;3038TB;ROTTERDAM;"Borgesiusstraat 19 B2, 3038TB ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-11-21;Zelfstandig;488,32;292,99;;;;;;;;;292,99;;;Huurder
96761;Abbenbroeksestraat;12;;B;3114XC;SCHIEDAM;"Abbenbroeksestraat 12 B, 3114XC SCHIEDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-11-21;Zelfstandig;386,98;309,58;;;;;;;;;309,58;;;Huurder
93120;"Van Boetzelaerlaan";127;;;2581AG;"DEN HAAG";"Van Boetzelaerlaan 127, 2581AG DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";23-11-21;Zelfstandig;709,63;;;;;;;;;;;;;Huurder
90940;"Pastoor Rosierstraat";15;;;6245MA;EIJSDEN;"Pastoor Rosierstraat 15, 6245MA EIJSDEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";23-11-21;Zelfstandig;737,07;;;;;;;;;;;;;Huurder
77723;Edelweisstraat;123;;;5643GR;EINDHOVEN;"Edelweisstraat 123, 5643GR EINDHOVEN";"Kamer 2";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";23-11-21;Onzelfstandig;;;;;2.205,00;855,31;;;;;;;;Huurder
70469;Parkzicht;42;;;1541JX;"KOOG AAN DE ZAAN";"Parkzicht 42, 1541JX KOOG AAN DE ZAAN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";23-11-21;Zelfstandig;635,09;;;;;;;;;;;;;Huurder
96992;Ruiterskwartier;57;;;8911bp;LEEUWARDEN;"Ruiterskwartier 57, 8911bp LEEUWARDEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";22-11-21;Zelfstandig;700,00;280,00;;;;;;;;;280,00;;;Huurder
98310;"Meteorenlaan ";15;;;4624CG;"BERGEN OP ZOOM";"Meteorenlaan 15, 4624CG BERGEN OP ZOOM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-11-21;Zelfstandig;550,00;550,00;;;;;;;;;;;;Huurder
94573;Gorechtkade;45;;b;9713BE;GRONINGEN;"Gorechtkade 45 b, 9713BE GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-10-21;Zelfstandig;695,00;512,70;;;;;;;;;;;100;Huurder
91573;Gorechtkade;45;;B;9713BE;GRONINGEN;"Gorechtkade 45 B, 9713BE GRONINGEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-10-21;Zelfstandig;695,00;;;;;;;;;;;;;Huurder
100284;"H.W. Mesdagstraat ";4;;A;9718HG;GRONINGEN;"H.W. Mesdagstraat 4 A, 9718HG GRONINGEN";"KM 2 1 ET AT";"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-10-21;Onzelfstandig;390,00;311,09;;;;;;;;;;;147;Huurder
94788;Gorechtkade;45;;B;9713BE;GRONINGEN;"Gorechtkade 45 B, 9713BE GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-10-21;Zelfstandig;;;;;1.620,00;716,18;1.620,00;725,73;;;;;;Huurder
118288;"Hoogte Kadijk ";120;;A;1018BT;AMSTERDAM;"Hoogte Kadijk 120 A, 1018BT AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";03-11-21;Zelfstandig;578,05;578,05;;;;;;;;;;;;Huurder
129821;Koningsweg;358;;L;3585LE;UTRECHT;"Koningsweg 358 L, 3585LE UTRECHT";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";Gegrond;"De verzoeker wordt in het gelijk gesteld";03-11-21;Zelfstandig;;;;;;;;;;;;;;Huurder
103685;Koekoekstraat;59;;;3514CV;UTRECHT;"Koekoekstraat 59, 3514CV UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-10-21;Zelfstandig;1.395,00;518,06;;;;;;;;;;;104;Huurder
100284;"H.W. Mesdagstraat ";4;;A;9718HG;GRONINGEN;"H.W. Mesdagstraat 4 A, 9718HG GRONINGEN";"KM 2 1 ET AT";"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-10-21;Onzelfstandig;390,00;311,09;;;;;;;;;;;147;Huurder
107905;Vlamingstraat;1;;;2611KR;DELFT;"Vlamingstraat 1, 2611KR DELFT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";09-11-21;Zelfstandig;575,00;263,10;;;;;;;;;;;54;Huurder
98694;Tuinbouwstraat;103;;A;9717JE;GRONINGEN;"Tuinbouwstraat 103 A, 9717JE GRONINGEN";KM3;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";22-11-21;Onzelfstandig;275,00;182,03;;;;;;;;;;;86;Huurder
103685;Koekoekstraat;59;;;3514CV;UTRECHT;"Koekoekstraat 59, 3514CV UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-10-21;Zelfstandig;1.395,00;518,06;;;;;;;;;;;104;Huurder
