Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";;"Punten woonruimte";Verzoeker
64624;Siriusstraat;36;;;1622ZH;HOORN;"Siriusstraat 36, 1622ZH HOORN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-05-20;Zelfstandig;443,27;443,27;;;;;;;;;;;;Huurder
64195;"Oude Tunnelweg";15;;;6467EM;KERKRADE;"Oude Tunnelweg 15, 6467EM KERKRADE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-05-20;Zelfstandig;720,00;576,00;;;;;;;;;;;;Huurder
34780;"Pastoor de Kroonstraat";291;;;5211SP;'S-HERTOGENBOSCH;"Pastoor de Kroonstraat 291, 5211SP 'S-HERTOGENBOSCH";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";25-05-20;Zelfstandig;;;;;875,00;209,54;;;;;;;;Huurder
47653;Realengracht;134;;;1013KW;AMSTERDAM;"Realengracht 134, 1013KW AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";11-05-20;Zelfstandig;;;;;1.377,79;845,15;1.375,05;751,98;;;;;;Huurder
32778;"Sint Rochusstraat";10;;B1;6031BH;"NEDERWEERT ";"Sint Rochusstraat 10 B1, 6031BH NEDERWEERT ";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";06-05-20;Zelfstandig;;;;;2.442,80;1.942,04;2.290,83;1.696,38;;;;;;Huurder
34981;Sportlaan;45;;;1722XJ;ZUID-SCHARWOUDE;"Sportlaan 45, 1722XJ ZUID-SCHARWOUDE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";25-05-20;Zelfstandig;;;;;455,12;400,84;;;;;;;;Huurder
83196;"Van Ostadelaan";62;;;1816JB;ALKMAAR;"Van Ostadelaan 62, 1816JB ALKMAAR";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";13-05-20;Zelfstandig;835,00;555,50;;;;;;;;;;;111;Huurder
80208;"Van der Duyn van Maasdamstraat";5;;;1781VC;"DEN HELDER";"Van der Duyn van Maasdamstraat 5, 1781VC DEN HELDER";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";13-05-20;Zelfstandig;410,00;273,03;;;;;;;;;;;57;Huurder
64507;Broensdel;31;;;6447ED;MERKELBEEK;"Broensdel 31, 6447ED MERKELBEEK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-05-20;Zelfstandig;642,46;642,46;;;;;;;;;;;;Huurder
59147;Beeningerstraat;15;;D;3042TB;ROTTERDAM;"Beeningerstraat 15 D, 3042TB ROTTERDAM";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken deels verholpen of niet verholpen";"De wederpartij wordt in het gelijk gesteld";25-05-20;Zelfstandig;199,70;199,70;;;;;;;;;;;;Verhuurder
46060;Zwaanshals;268;;A1;3035KM;ROTTERDAM;"Zwaanshals 268 A1, 3035KM ROTTERDAM";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";30-04-20;Zelfstandig;187,97;469,93;;;;;;;;;;;;Verhuurder
69963;"Van Boetzelaerstraat";70;;3;1051EB;AMSTERDAM;"Van Boetzelaerstraat 70 3, 1051EB AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";04-05-20;Onzelfstandig;1.350,00;1.350,00;;;;;;;;;;;;Huurder
68646;Dickenslaan;203;;;1102XS;AMSTERDAM;"Dickenslaan 203, 1102XS AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";Intrekking;"De wederpartij wordt in het gelijk gesteld";04-05-20;Zelfstandig;1.200,00;535,68;;;;;;;;;;;109;Huurder
58571;Aakstraat;163;;;1034BN;AMSTERDAM;"Aakstraat 163, 1034BN AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";01-05-20;Zelfstandig;700,00;270,51;;;;;;;;;;;130;Huurder
48130;Maresingel;30;;"tweede verdieping";2316HB;LEIDEN;"Maresingel 30 tweede verdieping, 2316HB LEIDEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";30-04-20;Zelfstandig;;;;;2.100,00;796,64;2.100,00;957,32;;;;;;Huurder
67663;Boomland;33;;;1541MV;"KOOG AAN DE ZAAN";"Boomland 33, 1541MV KOOG AAN DE ZAAN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";30-04-20;Zelfstandig;925,00;951,07;;;;;;;;;;;188;Huurder
25521;"Tulpstraat ";67;;;4645CS;PUTTE-WOENSDRECHT;"Tulpstraat 67, 4645CS PUTTE-WOENSDRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";28-04-20;Zelfstandig;;;;;365,90;304,14;283,40;277,40;275,72;275,43;;;;Huurder
36821;Kempweg;43;;D;5801VM;VENRAY;"Kempweg 43 D, 5801VM VENRAY";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";19-05-20;Zelfstandig;;;;;1.361,34;249,36;1.752,52;266,64;;;;;;Huurder
68602;"Joep Nicolasstraat";303;;;6041JZ;ROERMOND;"Joep Nicolasstraat 303, 6041JZ ROERMOND";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";30-04-20;Zelfstandig;688,92;688,92;;;;;;;;;;;;Huurder
66708;"Van Banninglaan";76;;;6166HB;GELEEN;"Van Banninglaan 76, 6166HB GELEEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";06-05-20;Zelfstandig;554,46;332,68;;;;;;;;;;;;Huurder
60070;Spinakerhof;8;;;1034ML;AMSTERDAM;"Spinakerhof 8, 1034ML AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-05-20;Zelfstandig;;;;;;;;;;;;;;Huurder
70605;"Frans Halsstraat";4;;2;1072BR;AMSTERDAM;"Frans Halsstraat 4 2, 1072BR AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-05-20;Zelfstandig;;;;;;;;;;;;;;Huurder
43310;Wulverderlaan;239;;;2071BM;SANTPOORT-NOORD;"Wulverderlaan 239, 2071BM SANTPOORT-NOORD";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";01-05-20;Zelfstandig;;;;;912,00;557,75;912,00;47,50;;;;;;Huurder
43626;Slangenwortelstraat;53;;;6832HR;ARNHEM;"Slangenwortelstraat 53, 6832HR ARNHEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-05-20;Zelfstandig;;;;;;;;;;;;;;Huurder
78341;"Olof Palmeplein";98;;;1025WV;AMSTERDAM;"Olof Palmeplein 98, 1025WV AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De wederpartij wordt in het gelijk gesteld";04-05-20;Zelfstandig;1.500,00;887,95;;;;;;;;;;;176;Huurder
78228;Broekerhof;38;;;1441ZA;PURMEREND;"Broekerhof 38, 1441ZA PURMEREND";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";04-05-20;Zelfstandig;945,00;572,48;;;;;;;;;;;116;Huurder
80796;"Ben Viljoenstraat";4;;D;1091XT;AMSTERDAM;"Ben Viljoenstraat 4 D, 1091XT AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";04-05-20;Onzelfstandig;810,00;310,01;;;;;;;;;;;149;Huurder
7195;Athenelaan;55;;;2152KL;NIEUW-VENNEP;"Athenelaan 55, 2152KL NIEUW-VENNEP";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen inhoudelijke uitspraak";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";12-05-20;Zelfstandig;;;;;;;;;;;;;;Huurder
7192;Athenelaan;43;;;2152KL;NIEUW-VENNEP;"Athenelaan 43, 2152KL NIEUW-VENNEP";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen inhoudelijke uitspraak";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";12-05-20;Zelfstandig;;;;;;;;;;;;;;Huurder
88864;Lijsterstraat;32;;;1781WD;"DEN HELDER";"Lijsterstraat 32, 1781WD DEN HELDER";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";14-05-20;Zelfstandig;500,00;150,00;;;;;;;;;;;;Huurder
46211;Kronenburgsingel;545;;1;6831GM;ARNHEM;"Kronenburgsingel 545 1, 6831GM ARNHEM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";01-05-20;Zelfstandig;745,00;640,82;;;;;;;;;;;129;Huurder
70903;Waterman;23;;;1622CN;HOORN;"Waterman 23, 1622CN HOORN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";13-05-20;Zelfstandig;995,00;995,00;;;;;;;;;;;161;Huurder
67875;Dijkweg;109;;;1619HG;ANDIJK;"Dijkweg 109, 1619HG ANDIJK";2;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";13-05-20;Onzelfstandig;472,50;233,89;;;;;;;;;;;;Huurder
61290;Wijngaardplein;27;;;5632MB;EINDHOVEN;"Wijngaardplein 27, 5632MB EINDHOVEN";2;"Huurverlaging op grond van punten (art. 7:254 BW)";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-04-20;Onzelfstandig;260,00;228,91;;;;;;;;;;;96;Huurder
66707;Zonnedauw;10;;;5754GH;DEURNE;"Zonnedauw 10, 5754GH DEURNE";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-04-20;Onzelfstandig;661,31;417,64;;;;;;;;;;;76;Huurder
59163;Calandhof;174;;;5025DK;TILBURG;"Calandhof 174, 5025DK TILBURG";"KM BG";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";07-05-20;Onzelfstandig;;;;;1.020,00;282,50;;;;;;;;Huurder
68391;"Frederik van Eedenstraat";16;;;5921BJ;VENLO;"Frederik van Eedenstraat 16, 5921BJ VENLO";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-05-20;Zelfstandig;486,51;486,51;;;;;;;;;;;;Huurder
73513;"Annie M.G. Schmidtstraat";200;;;1822MD;ALKMAAR;"Annie M.G. Schmidtstraat 200, 1822MD ALKMAAR";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-05-20;Zelfstandig;539,70;539,70;;;;;;;;;;;;Huurder
72459;Zaagmolenstraat;8;;3;1052HC;AMSTERDAM;"Zaagmolenstraat 8 3, 1052HC AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-05-20;Zelfstandig;536,15;214,46;;;;;;;;;;;;Huurder
67731;Appelaar;25;;;5664TX;GELDROP;"Appelaar 25, 5664TX GELDROP";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-04-20;Zelfstandig;295,63;295,63;;;;;;;;;;;;Huurder
76100;Nieuweweg;153;;Bis;3905LK;VEENENDAAL;"Nieuweweg 153 Bis, 3905LK VEENENDAAL";"A - Unit 1";"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";27-04-20;Onzelfstandig;304,15;279,33;;;;;;;;;;;132;Huurder
68939;Verwersstraat;45;;C;5211HT;'S-HERTOGENBOSCH;"Verwersstraat 45 C, 5211HT 'S-HERTOGENBOSCH";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";28-04-20;Zelfstandig;514,85;113,27;;;;;;;;;;;;Huurder
79459;Markt;404;;;6071JD;SWALMEN;"Markt 404, 6071JD SWALMEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-05-20;Zelfstandig;551,71;220,68;;;;;;;;;;;;Huurder
77798;Ranonkelstraat;5;;;5595ED;LEENDE;"Ranonkelstraat 5, 5595ED LEENDE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-05-20;Zelfstandig;549,10;549,10;;;;;;;;;;;;Huurder
76105;"Nieuweweg ";153;;Bs;3905LK;VEENENDAAL;"Nieuweweg 153 Bs, 3905LK VEENENDAAL";A;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";27-04-20;Onzelfstandig;;;;;850,00;217,45;;;;;;;;Huurder
76102;"Nieuweweg ";153;;Bs;3905LK;VEENENDAAL;"Nieuweweg 153 Bs, 3905LK VEENENDAAL";A;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";27-04-20;Onzelfstandig;304,15;273,74;;;;;;;;;;;;Huurder
76952;Picassohof;6;;;5613MC;EINDHOVEN;"Picassohof 6, 5613MC EINDHOVEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-05-20;Zelfstandig;489,49;497,32;;;;;;;;;;;;Huurder
54463;"Sint Annalaan";12;;A01;6217KA;MAASTRICHT;"Sint Annalaan 12 A01, 6217KA MAASTRICHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";14-05-20;Zelfstandig;620,00;398,97;;;;;;;;;;;83;Huurder
30786;Rozenstraat;1;;D;5721ER;ASTEN;"Rozenstraat 1 D, 5721ER ASTEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";18-05-20;Zelfstandig;;;;;1.389,94;1.389,94;;;;;;;;Huurder
79471;Markt;401;;;6071JD;SWALMEN;"Markt 401, 6071JD SWALMEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-05-20;Zelfstandig;678,00;271,20;;;;;;;;;;;;Huurder
51388;Oostmaaslaan;233;;D;3063AV;ROTTERDAM;"Oostmaaslaan 233 D, 3063AV ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";25-05-20;Zelfstandig;571,58;228,63;;;;;;;;;;;;Huurder
50598;Aalsmeerweg;26;;3;1059AK;AMSTERDAM;"Aalsmeerweg 26 3, 1059AK AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";25-05-20;Zelfstandig;286,53;114,61;;;;;;;;;;;;Huurder
56795;Houtmanstraat;24;;4-L;1013MN;AMSTERDAM;"Houtmanstraat 24 4-L, 1013MN AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";25-05-20;Zelfstandig;;;;;1.560,00;554,80;;;;;;;;Huurder
57123;"Esperantostraat ";163;;;2518LJ;"DEN HAAG";"Esperantostraat 163, 2518LJ DEN HAAG";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";27-05-20;Zelfstandig;;;;;;;;;;;;;;Huurder
56848;Houtmanstraat;24;;"3 L";1013MN;AMSTERDAM;"Houtmanstraat 24 3 L, 1013MN AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";25-05-20;Zelfstandig;;;;;1.650,00;348,43;;;;;;;;Huurder
71214;Boorn;234;;;3068LA;ROTTERDAM;"Boorn 234, 3068LA ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";25-05-20;Zelfstandig;593,15;355,89;;;;;;;;;;;;Huurder
82547;Vlamingstraat;32;;rood;2011WS;HAARLEM;"Vlamingstraat 32 rood, 2011WS HAARLEM";"Kamer eerste verdieping voorzijde";"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";25-05-20;Onzelfstandig;453,00;281,47;;;;;;;;;;;133;Huurder
72341;"Pieter de Hooghstraat ";3;;C;3117TL;SCHIEDAM;"Pieter de Hooghstraat 3 C, 3117TL SCHIEDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-05-20;Zelfstandig;725,00;398,97;;;;;;;;;;;83;Huurder
27475;Leenderweg;205;;;5643AG;EINDHOVEN;"Leenderweg 205, 5643AG EINDHOVEN";"KM 3";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";25-05-20;Onzelfstandig;;;;;1.736,00;96,02;;;;;;;;Huurder
67448;Wolphaertsbocht;273;;A;3083MN;ROTTERDAM;"Wolphaertsbocht 273 A, 3083MN ROTTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-05-20;Zelfstandig;775,00;483,11;;;;;;;;;;;99;Huurder
28725;"Vliegend Hertlaan";1;;24;3526KT;UTRECHT;"Vliegend Hertlaan 1 24, 3526KT UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";02-06-20;Zelfstandig;;;;;1.021,37;916,80;;;;;;;;Huurder
31406;"Vliegend Hertlaan";1;;-161;3526KT;UTRECHT;"Vliegend Hertlaan 1 -161, 3526KT UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";02-06-20;Zelfstandig;;;;;1.051,55;893,49;;;;;;;;Huurder
45065;"Vliegend Hertlaan";1;;"- 52";3526KT;UTRECHT;"Vliegend Hertlaan 1 - 52, 3526KT UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De verzoeker wordt in het gelijk gesteld";02-06-20;Zelfstandig;;;;;999,29;893,49;;;;;;;;Huurder
64977;Montelbaanstraat;4;;D;1011EG;AMSTERDAM;"Montelbaanstraat 4 D, 1011EG AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";03-06-20;Zelfstandig;;;;;;;;;;;;;;Huurder
51674;Heiligeweg;44;;2A;1012XR;AMSTERDAM;"Heiligeweg 44 2A, 1012XR AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Niet ontvankelijk";"De verzoeker wordt in het gelijk gesteld";08-06-20;Onzelfstandig;480,00;480,00;;;;;;;;;;;;Huurder
68398;Singelstraat;2;;;3513BN;UTRECHT;"Singelstraat 2, 3513BN UTRECHT";"KM 1A";"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";05-06-20;Onzelfstandig;255,00;135,31;;;;;;;;;;;65;Huurder
32826;Paterswoldseweg;19;;A;9726BB;GRONINGEN;"Paterswoldseweg 19 A, 9726BB GRONINGEN";"KM 3";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";12-06-20;Onzelfstandig;;;;;800,00;106,79;;;;;;;;Huurder
74509;Velserstraat;6;;"KM 3 VZ ET 1";2023EC;HAARLEM;"Velserstraat 6 KM 3 VZ ET 1, 2023EC HAARLEM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";11-06-20;Onzelfstandig;364,00;323,75;;;;;;;;;;;153;Huurder
64530;Velserstraat;6;;"KM 3 VZ ET 1";2023EC;HAARLEM;"Velserstraat 6 KM 3 VZ ET 1, 2023EC HAARLEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";11-06-20;Onzelfstandig;364,00;364,00;;;;;;;;;;;;Huurder
69702;Turfstreek;70;;;3766HX;SOEST;"Turfstreek 70, 3766HX SOEST";;"UHW Geschillen (art. 4.5)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";15-06-20;Zelfstandig;;;;;;;;;;;;;;Huurder
73442;Paterswoldseweg;19;;A;9726BB;GRONINGEN;"Paterswoldseweg 19 A, 9726BB GRONINGEN";"KM 3";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";12-06-20;Onzelfstandig;;;;;2.400,00;311,54;;;;;;;;Huurder
14969;"Zevenkampse Ring ";771;;;3069MD;ROTTERDAM;"Zevenkampse Ring 771, 3069MD ROTTERDAM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"Niet van toepassing";16-06-20;Zelfstandig;688,47;668,27;;;;;;;;;;;136;Huurder
68070;Linnaeusstraat;22;;;1092CK;AMSTERDAM;"Linnaeusstraat 22, 1092CK AMSTERDAM";"KM 2ET";"UHW Geschillen (art. 4.5)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";15-06-20;Onzelfstandig;;;;;;;;;;;;;;Huurder
73115;"‘s – Gravenzandelaan";59;;A;2512JJ;"Den Haag";"‘s – Gravenzandelaan 59 A, 2512JJ Den Haag";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";17-06-20;Zelfstandig;474,77;189,91;;;;;;;;;;;;Huurder
78942;"Sweelinckrode ";38;;;2717DZ;ZOETERMEER;"Sweelinckrode 38, 2717DZ ZOETERMEER";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken deels verholpen of niet verholpen";"De wederpartij wordt in het gelijk gesteld";18-06-20;Zelfstandig;154,31;154,31;;;;;;;;;;;;Verhuurder
66117;Pleinweg;210;;B;3083EV;ROTTERDAM;"Pleinweg 210 B, 3083EV ROTTERDAM";"ET 3 AT";"Huurverlaging op grond van punten (art. 7:254 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";06-07-20;Onzelfstandig;440,00;203,95;;;;;;;;;;;98;Huurder
66111;Pleinweg;210;;B;3083EV;ROTTERDAM;"Pleinweg 210 B, 3083EV ROTTERDAM";"ET 3 VR RTS";"Huurverlaging op grond van punten (art. 7:254 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";06-07-20;Onzelfstandig;410,00;135,31;;;;;;;;;;;65;Huurder
56850;Schoterweg;64;;"rood C 2hoog";2021HN;HAARLEM;"Schoterweg 64 rood C 2hoog, 2021HN HAARLEM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";18-09-20;Zelfstandig;600,00;329,68;;;;;;;;;;;70;Huurder
81930;Niasstraat;191;;Huis;1095SC;AMSTERDAM;"Niasstraat 191 Huis, 1095SC AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";09-10-20;Zelfstandig;;;;;;;;;;;;;;Huurder
73280;Biesboschstraat;71;;;1823WJ;ALKMAAR;"Biesboschstraat 71, 1823WJ ALKMAAR";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";23-11-20;Zelfstandig;;;;;;;;;;;;;;Huurder
69042;"Sint Olofsstraat";21;;E;2613EK;DELFT;"Sint Olofsstraat 21 E, 2613EK DELFT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";27-10-20;Zelfstandig;1.250,00;614,57;;;;;;;;;;;124;Huurder
60897;Singel;93;;;3112GL;SCHIEDAM;"Singel 93, 3112GL SCHIEDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";Huurbevriezing;"De wederpartij wordt in het gelijk gesteld";08-12-20;Zelfstandig;431,52;431,52;;;;;;;;;431,52;;;Huurder
69062;Veurstraat;76;;;3037BP;ROTTERDAM;"Veurstraat 76, 3037BP ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";Huurbevriezing;"De verzoeker wordt in het gelijk gesteld";08-12-20;Zelfstandig;717,15;717,15;;;;;;;;;717,15;;;Huurder
