Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";;"Punten woonruimte";Verzoeker
5891;"Wim Noordhoekkade";118;;;1087LH;AMSTERDAM;"Wim Noordhoekkade 118, 1087LH AMSTERDAM";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken geheel verholpen";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";20-09-18;Zelfstandig;523,89;665,37;;;;;;;;;;;;Verhuurder
886;Grinsel;73;;A;5275JN;"DEN DUNGEN";"Grinsel 73 A, 5275JN DEN DUNGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";24-09-18;Zelfstandig;;;;;900;0;;;;;;;;Huurder
14991;Tolsteegplantsoen;6;;3;3523AB;UTRECHT;"Tolsteegplantsoen 6 3, 3523AB UTRECHT";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";21-09-18;Onzelfstandig;310;262,67;;;;;;;;;;;;Huurder
14645;"Pieter Calandlaan";246;;E;1069KW;AMSTERDAM;"Pieter Calandlaan 246 E, 1069KW AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";21-09-18;Zelfstandig;589,37;235,75;;;;;;;;;;;;Huurder
8474;"De la Bassecour Caanstraat";2;;;2201NC;NOORDWIJK;"De la Bassecour Caanstraat 2, 2201NC NOORDWIJK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-09-18;Zelfstandig;681,84;681,84;;;;;;;;;;;;Huurder
7061;Molenweg;10;;;6542PW;NIJMEGEN;"Molenweg 10, 6542PW NIJMEGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";27-09-18;Onzelfstandig;;;;;0;189,02;;;;;;;;Huurder
1063;Houtmanstraat;24;;3L;1013MN;AMSTERDAM;"Houtmanstraat 24 3L, 1013MN AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";24-09-18;Zelfstandig;;;;;3300;789,99;;;;;;;;Huurder
15385;Telefoonstraat;1;;;4702PH;ROOSENDAAL;"Telefoonstraat 1, 4702PH ROOSENDAAL";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken geheel verholpen";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";25-09-18;Zelfstandig;179,71;449,28;;;;;;;;;;;;Verhuurder
7187;"J.M. van der Meylaan";78;;2;1019ES;AMSTERDAM;"J.M. van der Meylaan 78 2, 1019ES AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";27-09-18;Zelfstandig;400,16;400,16;;;;;;;;;;;;Huurder
8225;Hazelnootgaarde;8;;;2723BD;ZOETERMEER;"Hazelnootgaarde 8, 2723BD ZOETERMEER";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";28-09-18;Zelfstandig;677,74;406,64;;;;;;;;;;;;Huurder
12221;Landstraat;6;;A;9714GR;GRONINGEN;"Landstraat 6 A, 9714GR GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";26-09-18;Onzelfstandig;;;;;1050;304,08;;;;;;;;Huurder
9125;Saffierlaan;10;;H;3523RC;UTRECHT;"Saffierlaan 10 H, 3523RC UTRECHT";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";27-09-18;Zelfstandig;550;512,73;;;;;;;;;;;;Huurder
295;Esschilderstraat;10;;zwart;2012BD;HAARLEM;"Esschilderstraat 10 zwart, 2012BD HAARLEM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Verschillend over meerdere boekjaren";"De verzoeker wordt in het gelijk gesteld";27-09-18;Zelfstandig;;;;;634,09;575,28;;;;;;;;Huurder
13275;Korreweg;129;;A;9714AG;GRONINGEN;"Korreweg 129 A, 9714AG GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";26-09-18;Onzelfstandig;270;221,66;;;;;;;;;;;;Huurder
5292;Hamakersstraat;568;;;3052JP;ROTTERDAM;"Hamakersstraat 568, 3052JP ROTTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";27-09-18;Zelfstandig;;;;;579,9;570,02;;;;;;;;Huurder
11416;Poelestraat;39;;B;9711PK;GRONINGEN;"Poelestraat 39 B, 9711PK GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";27-09-18;Zelfstandig;;;;;3300;1074,87;;;;;;;;Huurder
5903;Isabellaland;2158;;;2591GB;"DEN HAAG";"Isabellaland 2158, 2591GB DEN HAAG";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken deels verholpen of niet verholpen";"De wederpartij wordt in het gelijk gesteld";28-09-18;Zelfstandig;257,09;257,09;;;;;;;;;;;;Verhuurder
9549;Gagelstraat;2;;B;5611BH;EINDHOVEN;"Gagelstraat 2 B, 5611BH EINDHOVEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";27-09-18;Onzelfstandig;;;;;402,87;322,17;;;;;;;;Huurder
9210;"Louis Chrispijnstraat";92;;;1065HH;AMSTERDAM;"Louis Chrispijnstraat 92, 1065HH AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";27-09-18;Zelfstandig;678,04;678,04;;;;;;;;;;;;Huurder
8931;Saffierlaan;8;;115;3523RC;UTRECHT;"Saffierlaan 8 115, 3523RC UTRECHT";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";27-09-18;Zelfstandig;575,14;569,76;;;;;;;;;;;;Huurder
4404;Neuweg;35;;C;1214GM;HILVERSUM;"Neuweg 35 C, 1214GM HILVERSUM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-09-18;Zelfstandig;875;875;;;;;;;;;;;;Huurder
17796;Wassenbergstraat;55;;A;9718LK;GRONINGEN;"Wassenbergstraat 55 A, 9718LK GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";27-09-18;Onzelfstandig;540;297;;;;;;;;;;;;Huurder
17158;Papenweg;100;;D;6212CJ;MAASTRICHT;"Papenweg 100 D, 6212CJ MAASTRICHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-10-18;Zelfstandig;690;552;;;;;;;;;;;;Huurder
7935;Edisonstraat;106;;;2561BH;"DEN HAAG";"Edisonstraat 106, 2561BH DEN HAAG";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";19-10-18;Zelfstandig;450;450;;;;;;;;;;;;Huurder
24002;"Generaal Cronjestraat";13;;"B; 2e etage";2021JA;HAARLEM;"Generaal Cronjestraat 13 B; 2e etage, 2021JA HAARLEM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";15-10-18;Zelfstandig;1000;550;;;;;;;;;;;;Huurder
13124;"Hendrik Hoeymakerstraat";21;;;4827CH;BREDA;"Hendrik Hoeymakerstraat 21, 4827CH BREDA";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"Niet van toepassing";01-10-18;Onzelfstandig;300;123,16;;;;;;;;;;;;Huurder
11522;Erasmuslaan;4;;;2037LB;HAARLEM;"Erasmuslaan 4, 2037LB HAARLEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-10-18;Zelfstandig;556,9;445,52;;;;;;;;;;;;Huurder
11540;Erasmuslaan;6;;;2037LB;HAARLEM;"Erasmuslaan 6, 2037LB HAARLEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-10-18;Zelfstandig;624,36;499,49;;;;;;;;;;;;Huurder
7309;"Jozef Israelslaan";226;;;2282TR;RIJSWIJK;"Jozef Israelslaan 226, 2282TR RIJSWIJK";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";22-10-18;Zelfstandig;;;;;300;81,54;;;;;;;;Huurder
13460;"Anton Waldorpstraat";56;;1;1062AW;AMSTERDAM;"Anton Waldorpstraat 56 1, 1062AW AMSTERDAM";;"Melding herstel van gebreken (art. 4.3 UHW)";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";22-10-18;Zelfstandig;246,67;407,14;;;;;;;;;;;;Verhuurder
1458;Oranje-Nassaupark;3;;;8933BR;LEEUWARDEN;"Oranje-Nassaupark 3, 8933BR LEEUWARDEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-10-18;Onzelfstandig;267,7;107,08;;;;;;;;;;;;Huurder
25641;Oosterhamrikkade;78;;E;9714BG;GRONINGEN;"Oosterhamrikkade 78 E, 9714BG GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";22-10-18;Zelfstandig;665;481,61;;;;;;;;;;;;Huurder
11435;Nassaulaan;26;;A;9717CK;GRONINGEN;"Nassaulaan 26 A, 9717CK GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";19-10-18;Onzelfstandig;;;;;935,28;533,76;;;;;;;;Huurder
16545;"Wethouder D.M. Plompstraat";50;;Bis;3555BV;UTRECHT;"Wethouder D.M. Plompstraat 50 Bis, 3555BV UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";18-10-18;Onzelfstandig;;;;;570;321,51;;;;;;;;Huurder
17665;"Grauwe Gans";41;;;7827SW;EMMEN;"Grauwe Gans 41, 7827SW EMMEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";08-10-18;Zelfstandig;775;775;;;;;;;;;;;;Huurder
12525;Vermiljoenweg;188;;;1503MV;ZAANDAM;"Vermiljoenweg 188, 1503MV ZAANDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";17-10-18;Zelfstandig;522,25;313,35;;;;;;;;;;;;Huurder
13121;"Hendrik Hoeymakerstraat";21;;;4827CH;BREDA;"Hendrik Hoeymakerstraat 21, 4827CH BREDA";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";01-10-18;Onzelfstandig;350;270,86;;;;;;;;;;;;Huurder
6772;Springweg;95;;Bis;3511VL;UTRECHT;"Springweg 95 Bis, 3511VL UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";05-10-18;Onzelfstandig;;;;;1718,04;629,19;;;;;;;;Huurder
18731;Noorderbinnensingel;59;;;9712XE;GRONINGEN;"Noorderbinnensingel 59, 9712XE GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";15-10-18;Zelfstandig;;;;;1704,51;653,12;;;;;;;;Huurder
11527;Erasmuslaan;104;;;2037LD;HAARLEM;"Erasmuslaan 104, 2037LD HAARLEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-10-18;Zelfstandig;600,46;480,37;;;;;;;;;;;;Huurder
17080;"Laan van Wateringseveld";1444;;;2548CZ;"DEN HAAG";"Laan van Wateringseveld 1444, 2548CZ DEN HAAG";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";23-10-18;Onzelfstandig;410;97,83;;;;;;;;;;;;Huurder
12377;Poolsterstraat;48;;;4624XB;"BERGEN OP ZOOM";"Poolsterstraat 48, 4624XB BERGEN OP ZOOM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-09-18;Zelfstandig;633,89;507,11;;;;;;;;;;;;Huurder
7091;Hoefkade;318;;;2526CG;"DEN HAAG";"Hoefkade 318, 2526CG DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-10-18;Zelfstandig;;;;;1176,28;678,89;;;;;;;;Huurder
24654;"Henri Jonasstraat";27;;A;6415JH;HEERLEN;"Henri Jonasstraat 27 A, 6415JH HEERLEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-10-18;Zelfstandig;558,03;334,82;;;;;;;;;;;;Huurder
17586;Veenhof;5;;;9659pp;EEXTERVEENSCHEKANAAL;"Veenhof 5, 9659pp EEXTERVEENSCHEKANAAL";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";08-10-18;Zelfstandig;565,7;565,7;;;;;;;;;;;;Huurder
12754;Erasmuslaan;76;;;2037LC;HAARLEM;"Erasmuslaan 76, 2037LC HAARLEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-10-18;Zelfstandig;627,76;502,21;;;;;;;;;;;;Huurder
300;Paterswoldseweg;180;;A;9727BP;GRONINGEN;"Paterswoldseweg 180 A, 9727BP GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";15-10-18;Onzelfstandig;;;;;1698,64;1370,73;;;;;;;;Huurder
10253;Kardeel;119;;;4941LR;RAAMSDONKSVEER;"Kardeel 119, 4941LR RAAMSDONKSVEER";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-09-18;Zelfstandig;;;;;95;15,85;;;;;;;;Huurder
7609;Wilhelminastraat;71;;B;7811JH;EMMEN;"Wilhelminastraat 71 B, 7811JH EMMEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";10-10-18;Zelfstandig;620;248;;;;;;;;;;;;Huurder
15522;Braillelaan;38;;;2037XC;HAARLEM;"Braillelaan 38, 2037XC HAARLEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-10-18;Zelfstandig;495,01;396,01;;;;;;;;;;;;Huurder
13072;Westerduinenstraat;110;;;1024GR;AMSTERDAM;"Westerduinenstraat 110, 1024GR AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-10-18;Zelfstandig;640,14;640,14;;;;;;;;;;;;Huurder
6188;Fahrenheitsstraat;327;;;2561DW;"DEN HAAG";"Fahrenheitsstraat 327, 2561DW DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-10-18;Zelfstandig;646,75;388,05;;;;;;;;;;;;Huurder
283;Dintelstraat;49;;;1784GG;"DEN HELDER";"Dintelstraat 49, 1784GG DEN HELDER";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";17-10-18;Zelfstandig;;;;;739,06;703,87;;;;;;;;Huurder
3017;Stroomerlaan;23;;;1861TJ;BERGEN;"Stroomerlaan 23, 1861TJ BERGEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";17-10-18;Zelfstandig;650;585;;;;;;;;;;;;Huurder
11678;Vlindersingel;223;;;3544VC;UTRECHT;"Vlindersingel 223, 3544VC UTRECHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";10-10-18;Zelfstandig;624,56;624,56;;;;;;;;;;;;Huurder
14550;Korreweg;197;;A;9714AL;GRONINGEN;"Korreweg 197 A, 9714AL GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-10-18;Onzelfstandig;400;203,17;;;;;;;;;;;;Huurder
12210;"1e Vetkampdwarsstraat";13;;;7416WJ;DEVENTER;"1e Vetkampdwarsstraat 13, 7416WJ DEVENTER";;"Huurverhoging na woningverbetering (art. 7:255 BW) (verhuurder)";"Huurprijs mag verhoogd worden";"De verzoeker wordt in het gelijk gesteld";24-10-18;Zelfstandig;450,68;480,68;;;;;;;;;;;;Verhuurder
6824;Leliestraat;34;;BIS;3554AV;UTRECHT;"Leliestraat 34 BIS, 3554AV UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";05-10-18;Onzelfstandig;300;300;;;;;;;;;;;;Huurder
12208;"fokke simonzstraat";10;;3;1017TG;AMSTERDAM;"fokke simonzstraat 10 3, 1017TG AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";17-10-18;Zelfstandig;761,61;761,61;;;;;;;;;;;;Huurder
12323;Rozengracht;251;;2;1016SX;AMSTERDAM;"Rozengracht 251 2, 1016SX AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";Huurbevriezing;"De verzoeker wordt in het gelijk gesteld";17-10-18;Zelfstandig;312,8;312,8;;;;;;;;;;;;Huurder
12587;Gratamastraat;34;;;9714HS;GRONINGEN;"Gratamastraat 34, 9714HS GRONINGEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-10-18;Onzelfstandig;325;195;;;;;;;;;;;;Huurder
11351;Koornhorst;3;;;1104JA;AMSTERDAM;"Koornhorst 3, 1104JA AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";17-10-18;Zelfstandig;381,67;381,67;;;;;;;;;;;;Huurder
10237;Orteliusstraat;155;;3;1057AX;AMSTERDAM;"Orteliusstraat 155 3, 1057AX AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-10-18;Zelfstandig;605;605;;;;;;;;;;;;Huurder
12746;Braillelaan;77;;;2037XB;HAARLEM;"Braillelaan 77, 2037XB HAARLEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-10-18;Zelfstandig;509,52;305,71;;;;;;;;;;;;Huurder
18209;Boschstraat;50;;B1;4811GJ;BREDA;"Boschstraat 50 B1, 4811GJ BREDA";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";01-10-18;Onzelfstandig;330;176,5;;;;;;;;;;;;Huurder
278;Spinnerij;28;;;1825JV;ALKMAAR;"Spinnerij 28, 1825JV ALKMAAR";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";17-10-18;Onzelfstandig;;;;;0;590,96;;;;;;;;Huurder
11014;Fahrenheitstraat;435;;;2561EA;"DEN HAAG";"Fahrenheitstraat 435, 2561EA DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";16-10-18;Zelfstandig;537,48;537,48;;;;;;;;;;;;Huurder
11557;Erasmuslaan;74;;;2037LC;HAARLEM;"Erasmuslaan 74, 2037LC HAARLEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-10-18;Zelfstandig;596,75;358,05;;;;;;;;;;;;Huurder
18059;Briljantstraat;333;;;9743NM;GRONINGEN;"Briljantstraat 333, 9743NM GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";03-10-18;Onzelfstandig;;;;;308,57;54,35;;;;;;;;Huurder
13119;"Hendrik Hoeymakerstraat";21;;;4827CH;BREDA;"Hendrik Hoeymakerstraat 21, 4827CH BREDA";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";01-10-18;Onzelfstandig;300;175;;;;;;;;;;;;Huurder
12758;"Martin Luther Kinglaan";19;;;2037RK;HAARLEM;"Martin Luther Kinglaan 19, 2037RK HAARLEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-10-18;Zelfstandig;0;0;;;;;;;;;;;;Huurder
11207;Boschstraat;50;;B1;4811GJ;BREDA;"Boschstraat 50 B1, 4811GJ BREDA";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";01-10-18;Onzelfstandig;350;223,67;;;;;;;;;;;;Huurder
17033;"Ferdinand Bolstraat";106;;;8021ES;ZWOLLE;"Ferdinand Bolstraat 106, 8021ES ZWOLLE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";18-10-18;Zelfstandig;645,43;645,43;;;;;;;;;;;;Huurder
9428;"Jacob van Lennepkade";203;;;1054ZN;AMSTERDAM;"Jacob van Lennepkade 203, 1054ZN AMSTERDAM";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken deels verholpen of niet verholpen";"De wederpartij wordt in het gelijk gesteld";03-10-18;Zelfstandig;218,45;218,45;;;;;;;;;;;;Verhuurder
12529;"De Fok";1;;;9733ET;GRONINGEN;"De Fok 1, 9733ET GRONINGEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-10-18;Zelfstandig;586,33;234,53;;;;;;;;;;;;Huurder
13164;Korreweg;129;;a;9714AG;GRONINGEN;"Korreweg 129 a, 9714AG GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";12-10-18;Onzelfstandig;285;215,5;;;;;;;;;;;;Huurder
12786;Gratamastraat;34;;;9714HS;GRONINGEN;"Gratamastraat 34, 9714HS GRONINGEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-10-18;Onzelfstandig;325;195;;;;;;;;;;;;Huurder
4416;Strevelsweg;25;;C;3073DS;ROTTERDAM;"Strevelsweg 25 C, 3073DS ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";12-10-18;Zelfstandig;387,53;310,02;;;;;;;;;;;;Huurder
20538;Waterloolaan;1;;-56;9725BE;GRONINGEN;"Waterloolaan 1 -56, 9725BE GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Geen ernstige gebreken";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";24-10-18;Zelfstandig;705;698,67;;;;;;;;;;;;Huurder
14788;Gerststraat;65;;;7545GR;ENSCHEDE;"Gerststraat 65, 7545GR ENSCHEDE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";15-10-18;Zelfstandig;508,83;508,83;;;;;;;;;;;;Huurder
12882;Salsastraat;170;;;1326LJ;ALMERE;"Salsastraat 170, 1326LJ ALMERE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-10-18;Zelfstandig;606,81;606,81;;;;;;;;;;;;Huurder
11530;Braillelaan;115;;;2037XB;HAARLEM;"Braillelaan 115, 2037XB HAARLEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-10-18;Zelfstandig;486,47;389,18;;;;;;;;;;;;Huurder
7610;Deimanstraat;335;;;2522BK;'S-GRAVENHAGE;"Deimanstraat 335, 2522BK 'S-GRAVENHAGE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Gebreken deels verholpen of niet verholpen";"De verzoeker wordt in het gelijk gesteld";16-10-18;Zelfstandig;545,27;327,16;;;;;;;;;;;;Huurder
6440;Schoolmeesterstraat;85;;;1053MB;AMSTERDAM;"Schoolmeesterstraat 85, 1053MB AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";03-10-18;Zelfstandig;591,3;473,04;;;;;;;;;;;;Huurder
