Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";;"Punten woonruimte";Verzoeker
41172;"Samuel Mullerplein ";10;;B;3023SK;ROTTERDAM;"Samuel Mullerplein 10 B, 3023SK ROTTERDAM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";04-09-19;Onzelfstandig;396,76;218,22;;;;;;;;;;;;Huurder
40595;Tuinlaan;25;;;3738CS;MAARTENSDIJK;"Tuinlaan 25, 3738CS MAARTENSDIJK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-09-19;Zelfstandig;640,29;512,23;;;;;;;;;;;;Huurder
32354;"Albertus Persteeg";13;;E;1217MA;HILVERSUM;"Albertus Persteeg 13 E, 1217MA HILVERSUM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";04-09-19;Zelfstandig;545,48;545,48;;;;;;;;;;;;Huurder
27007;Schoudermantel;6;9;;3981AH;BUNNIK;"Schoudermantel 6 9, 3981AH BUNNIK";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";04-09-19;Onzelfstandig;;;;;171,00;193,51;;;;;;;;Huurder
50511;Keermanslaan;40;;;4835GG;BREDA;"Keermanslaan 40, 4835GG BREDA";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";09-09-19;Zelfstandig;489,96;489,96;;;;;;;;;;;;Huurder
41458;Beukenhof;18;;;4921EZ;MADE;"Beukenhof 18, 4921EZ MADE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";09-09-19;Zelfstandig;626,68;626,68;;;;;;;;;;;;Huurder
36671;Peetersdreef;10;;;3562CD;UTRECHT;"Peetersdreef 10, 3562CD UTRECHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";09-09-19;Zelfstandig;560,28;224,11;;;;;;;;;;;;Huurder
36314;"2e Daalsedijk";3;;;3551EA;UTRECT;"2e Daalsedijk 3, 3551EA UTRECT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";09-09-19;Zelfstandig;312,33;312,33;;;;;;;;;;;;Huurder
34992;Spuistraat;126;;2;1012VB;AMSTERDAM;"Spuistraat 126 2, 1012VB AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";09-09-19;Zelfstandig;168,36;168,36;;;;;;;;;;;;Huurder
28749;Spuistraat;126;;2;1012VB;AMSTERDAM;"Spuistraat 126 2, 1012VB AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";Gegrond;"De verzoeker wordt in het gelijk gesteld";09-09-19;Zelfstandig;420,91;168,36;;;;;;;;;;;;Huurder
28572;Prinsenhuis;33;;;3641ET;MIJDRECHT;"Prinsenhuis 33, 3641ET MIJDRECHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";09-09-19;Zelfstandig;679,12;679,12;;;;;;;;;;;;Huurder
67187;Planciusplein;4;;C;4812SG;BREDA;"Planciusplein 4 C, 4812SG BREDA";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";11-09-19;Onzelfstandig;500,00;341,25;;;;;;;;;;;;Huurder
64289;"Planciusplein ";4;;C;4812SG;BREDA;"Planciusplein 4 C, 4812SG BREDA";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";11-09-19;Onzelfstandig;550,00;376,67;;;;;;;;;;;;Huurder
49298;Vechtstraat;52;;;2515SV;"DEN HAAG";"Vechtstraat 52, 2515SV DEN HAAG";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";11-09-19;Zelfstandig;842,40;842,40;;;;;;;;;;;;Huurder
38333;"Pieter Spastraat";25;;;2523XK;"DEN HAAG";"Pieter Spastraat 25, 2523XK DEN HAAG";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De wederpartij wordt in het gelijk gesteld";11-09-19;Zelfstandig;900,00;900,00;;;;;;;;;;;;Huurder
38234;"Adriaen van der Doeslaan";113;;A;3054EB;ROTTERDAM;"Adriaen van der Doeslaan 113 A, 3054EB ROTTERDAM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De wederpartij wordt in het gelijk gesteld";11-09-19;Zelfstandig;478,58;478,58;;;;;;;;;;;;Huurder
37231;"Johan de Meesterstraat";25;2;A;3031SN;ROTTERDAM;"Johan de Meesterstraat 25 2 A, 3031SN ROTTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";11-09-19;Onzelfstandig;415,00;237,20;;;;;;;;;;;;Huurder
36405;"Adriaen van der Doeslaan";125;;E;3054EB;ROTTERDAM;"Adriaen van der Doeslaan 125 E, 3054EB ROTTERDAM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";11-09-19;Zelfstandig;419,00;393,71;;;;;;;;;;;;Huurder
34793;"Nieuwe Damlaan";493;;;3119AL;SCHIEDAM;"Nieuwe Damlaan 493, 3119AL SCHIEDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";11-09-19;Zelfstandig;795,00;698,67;;;;;;;;;;;;Huurder
33146;"Prinses Irenelaan";80;"KM D";;3554HE;UTRECHT;"Prinses Irenelaan 80 KM D, 3554HE UTRECHT";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";11-09-19;Onzelfstandig;191,18;116,56;;;;;;;;;;;;Huurder
33139;"Prinses Irenelaan";80;"KM C";;3554HE;UTRECHT;"Prinses Irenelaan 80 KM C, 3554HE UTRECHT";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";11-09-19;Onzelfstandig;276,17;220,58;;;;;;;;;;;;Huurder
30613;"De Witte Swaen";23;;;3732EZ;"DE BILT";"De Witte Swaen 23, 3732EZ DE BILT";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";11-09-19;Zelfstandig;654,14;654,14;;;;;;;;;;;;Huurder
27182;"Colensostraat ";33;;;2572NS;"DEN HAAG";"Colensostraat 33, 2572NS DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";11-09-19;Zelfstandig;;;;;194,40;135,00;;;;;;;;Huurder
67359;Schapensteeg;5;;;2312DB;LEIDEN;"Schapensteeg 5, 2312DB LEIDEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";12-09-19;Zelfstandig;995,00;646,28;;;;;;;;;;;;Huurder
63621;"Lange Heul";262;;;1403NV;BUSSUM;"Lange Heul 262, 1403NV BUSSUM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";12-09-19;Zelfstandig;591,50;354,90;;;;;;;;;;;;Huurder
48153;Joubertstraat;16;;;6543NT;NIJMEGEN;"Joubertstraat 16, 6543NT NIJMEGEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-10-19;Zelfstandig;630,05;378,03;;;;;;;;;;;;Huurder
47880;Edisonstraat;106;;;2561BH;"DEN HAAG";"Edisonstraat 106, 2561BH DEN HAAG";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";12-09-19;Zelfstandig;450,00;359,25;;;;;;;;;;;;Huurder
46796;Utrechtsestraat;63;;C;1017VJ;AMSTERDAM;"Utrechtsestraat 63 C, 1017VJ AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";12-09-19;Zelfstandig;383,92;230,35;;;;;;;;;;;;Huurder
46571;Groningensingel;227;;;6835EJ;ARNHEM;"Groningensingel 227, 6835EJ ARNHEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";12-09-19;Zelfstandig;670,92;536,74;;;;;;;;;;;;Huurder
41518;Schollenbrugstraat;17;;3;1091GA;AMSTERDAM;"Schollenbrugstraat 17 3, 1091GA AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";12-09-19;Zelfstandig;416,28;166,51;;;;;;;;;;;;Huurder
37992;"Krabbendijkestraat ";368;KM1;;3086LZ;ROTTERDAM;"Krabbendijkestraat 368 KM1, 3086LZ ROTTERDAM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";12-09-19;Onzelfstandig;650,00;239,30;;;;;;;;;;;;Huurder
37519;"Jan Evertsenstraat";64;;2;1056ED;AMSTERDAM;"Jan Evertsenstraat 64 2, 1056ED AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";12-09-19;Zelfstandig;579,89;579,89;;;;;;;;;;;;Huurder
31456;"Boezemsingel ";7;;A;3034EA;ROTTERDAM;"Boezemsingel 7 A, 3034EA ROTTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";12-09-19;Zelfstandig;1.405,00;1.405,00;;;;;;;;;;;;Huurder
26388;Pelsterstraat;18;A1;;9711KL;GRONINGEN;"Pelsterstraat 18 A1, 9711KL GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";12-09-19;Onzelfstandig;;;;;3.240,00;521,95;;;;;;;;Huurder
26239;Loosduinseweg;837;;B;2571AT;"DEN HAAG";"Loosduinseweg 837 B, 2571AT DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";12-09-19;Zelfstandig;;;;;245,32;212,31;;;;;;;;Huurder
26142;"Nicolaas Tulpstraat";62;;B;2563XN;"DEN HAAG";"Nicolaas Tulpstraat 62 B, 2563XN DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";12-09-19;Zelfstandig;;;;;150,00;428,00;;;;;;;;Huurder
26022;"Dr. H. Colijnlaan";122;;;2283XR;RIJSWIJK;"Dr. H. Colijnlaan 122, 2283XR RIJSWIJK";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";12-09-19;Zelfstandig;;;;;2.631,00;249,36;;;;;;;;Huurder
26016;Zuiderdiep;405;;;7876AW;VALTHERMOND;"Zuiderdiep 405, 7876AW VALTHERMOND";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";12-09-19;Onzelfstandig;;;;;5.229,00;5.229,00;;;;;;;;Huurder
25913;"Verlengde Willemstraat";10;;1;9725AX;GRONINGEN;"Verlengde Willemstraat 10 1, 9725AX GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";12-09-19;Zelfstandig;;;;;1.200,00;867,99;;;;;;;;Huurder
25818;Pijnboomstraat;123;;;5038HG;TILBURG;"Pijnboomstraat 123, 5038HG TILBURG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";12-09-19;Zelfstandig;;;;;296,00;86,50;;;;;;;;Huurder
24745;Goudlaan;250;4;;9743EG;GRONINGEN;"Goudlaan 250 4, 9743EG GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";12-09-19;Onzelfstandig;;;;;440,00;339,71;;;;;;;;Huurder
68665;Turfsingel;8;"2 (1e verdieping AZ)";D;9712KP;GRONINGEN;"Turfsingel 8 2 (1e verdieping AZ) D, 9712KP GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";13-09-19;Onzelfstandig;290,00;154,01;;;;;;;;;;;;Huurder
67689;Brouwerstraat;38;;;8331JN;STEENWIJK;"Brouwerstraat 38, 8331JN STEENWIJK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;551,00;220,40;;;;;;;;;;;;Huurder
56259;Turfsingel;8;"3 (2e verdieping met dakterras)";D;9712KP;GRONINGEN;"Turfsingel 8 3 (2e verdieping met dakterras) D, 9712KP GRONINGEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";13-09-19;Onzelfstandig;340,00;176,91;;;;;;;;;;;;Huurder
50678;Melissantstraat;90;;;3086XL;ROTTERDAM;"Melissantstraat 90, 3086XL ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-09-19;Zelfstandig;;;;;;;;;;;;;;Huurder
49522;Pasteurstraat;270;;;2522RT;"DEN HAAG";"Pasteurstraat 270, 2522RT DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;724,52;289,81;;;;;;;;;;;;Huurder
49452;Utrechtsestraat;35;;4;6811LT;ARNHEM;"Utrechtsestraat 35 4, 6811LT ARNHEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-09-19;Zelfstandig;;;;;;;;;;;;;;Huurder
48134;"Hoge Rijndijk";56;;;2313KK;LEIDEN;"Hoge Rijndijk 56, 2313KK LEIDEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;429,92;300,94;;;;;;;;;;;;Huurder
48124;Kazernestraat;48;;E;2514CV;"DEN HAAG ";"Kazernestraat 48 E, 2514CV DEN HAAG ";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-09-19;Zelfstandig;392,25;392,25;;;;;;;;;;;;Huurder
46784;"Sint Peterlaan ";21;;;6821HC;ARNHEM;"Sint Peterlaan 21, 6821HC ARNHEM";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken deels verholpen of niet verholpen";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;102,00;408,00;;;;;;;;;;;;Verhuurder
45742;Linie;54;;;2652HB;"BERKEL EN RODENRIJS";"Linie 54, 2652HB BERKEL EN RODENRIJS";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";13-09-19;Zelfstandig;;;;;233,57;271,04;;;;;;;;Huurder
44823;"Mathilde Wibautstraat";8;;;1628PJ;HOORN;"Mathilde Wibautstraat 8, 1628PJ HOORN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;535,51;214,20;;;;;;;;;;;;Huurder
44809;"Koningin Emmakade";150;;;2518JK;"DEN HAAG";"Koningin Emmakade 150, 2518JK DEN HAAG";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;1.050,00;652,74;;;;;;;;;;;;Huurder
41537;Geuzenkade;30;;3;1057KK;AMSTERDAM;"Geuzenkade 30 3, 1057KK AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;;;;;;;;;;;;;;Huurder
41009;Lisweg;59;;;1511XG;OOSTZAAN;"Lisweg 59, 1511XG OOSTZAAN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-09-19;Zelfstandig;508,58;508,58;;;;;;;;;;;;Huurder
41002;"Groen van Prinstererlaan";11;;;2555HJ;"DEN HAAG";"Groen van Prinstererlaan 11, 2555HJ DEN HAAG";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De wederpartij wordt in het gelijk gesteld";13-09-19;Zelfstandig;698,83;714,43;;;;;;;;;;;;Huurder
40295;Columbusstraat;179;;A;2561AG;"DEN HAAG";"Columbusstraat 179 A, 2561AG DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;443,79;177,52;;;;;;;;;;;;Huurder
39434;Gelkingestraat;15;;04;9711NA;GRONINGEN;"Gelkingestraat 15 04, 9711NA GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";13-09-19;Onzelfstandig;336,18;264,72;;;;;;;;;;;;Huurder
38023;Krabbendijkestraat;368;KM2;;3086LZ;ROTTERDAM;"Krabbendijkestraat 368 KM2, 3086LZ ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-09-19;Onzelfstandig;;;;;;;;;;;;;;Huurder
38019;Krabbendijkestraat;368;KM2;;3086LZ;ROTTERDAM;"Krabbendijkestraat 368 KM2, 3086LZ ROTTERDAM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";13-09-19;Onzelfstandig;500,00;169,82;;;;;;;;;;;;Huurder
38002;Krabbendijkestraat;368;KM1;;3086LZ;ROTTERDAM;"Krabbendijkestraat 368 KM1, 3086LZ ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-09-19;Onzelfstandig;;;;;;;;;;;;;;Huurder
36690;"Eduard Hellendoornstraat";32;;;1069PW;AMSTERDAM;"Eduard Hellendoornstraat 32, 1069PW AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;678,74;542,99;;;;;;;;;;;;Huurder
36348;"Elisabeth Brugsmaweg";1;;-603;2555SC;"DEN HAAG";"Elisabeth Brugsmaweg 1 -603, 2555SC DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;355,00;142,00;;;;;;;;;;;;Huurder
35835;Kerkmeesterstraat;119;;;2645LJ;DELFGAUW;"Kerkmeesterstraat 119, 2645LJ DELFGAUW";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;578,82;347,29;;;;;;;;;;;;Huurder
34904;"Van Zeggelenlaan";215;;;2524AG;"DEN HAAG";"Van Zeggelenlaan 215, 2524AG DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-09-19;Zelfstandig;568,71;568,71;;;;;;;;;;;;Huurder
34610;Begijnhofstraat;22;;D;6041GX;ROERMOND;"Begijnhofstraat 22 D, 6041GX ROERMOND";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;670,00;536,00;;;;;;;;;;;;Huurder
34522;Noorderbeekstraat;170;;;2562PJ;"DEN HAAG";"Noorderbeekstraat 170, 2562PJ DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;550,00;330,00;;;;;;;;;;;;Huurder
34331;"Van Heukelomstraat";72;;;3067PJ;ROTTERDAM;"Van Heukelomstraat 72, 3067PJ ROTTERDAM";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken geheel verholpen";"De wederpartij wordt in het gelijk gesteld";13-09-19;Zelfstandig;240,00;600,00;;;;;;;;;;;;Verhuurder
33867;Velpsestraat;168;;;2573SW;"DEN HAAG";"Velpsestraat 168, 2573SW DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;;;;;1.046,40;;;;;;;;;Huurder
33443;"Katendrechtse Lagedijk";217;;B;3083GB;ROTTERDAM;"Katendrechtse Lagedijk 217 B, 3083GB ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;342,09;205,25;;;;;;;;;;;;Huurder
31192;Randveen;76;;;2544RM;"DEN HAAG";"Randveen 76, 2544RM DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;;;;;221,84;113,81;;;;;;;;Huurder
30960;"Van de Spiegelstraat";5;;E;2518ES;"DEN HAAG";"Van de Spiegelstraat 5 E, 2518ES DEN HAAG";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;228,00;570,00;;;;;;;;;;;;Verhuurder
25515;"Wilde Wingerdlaan";81;;;2803VT;GOUDA;"Wilde Wingerdlaan 81, 2803VT GOUDA";;"Afrekening servicekosten (art. 7:260 BW) (verhuurder)";"Servicekosten conform afrekening";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;;;;;2.355,99;2.355,99;;;;;;;;Verhuurder
24448;"C.P. Tielestraat";18;;B;3023TD;ROTTERDAM;"C.P. Tielestraat 18 B, 3023TD ROTTERDAM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";13-09-19;Zelfstandig;660,00;567,65;;;;;;;;;;;;Huurder
15887;Rozenlaan;23;;D;3202KC;SPIJKENISSE;"Rozenlaan 23 D, 3202KC SPIJKENISSE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";13-09-19;Zelfstandig;;;;;488,11;385,53;;;;;;;;Huurder
53492;Heggeroosstraat;24;;;5925bh;VENLO;"Heggeroosstraat 24, 5925bh VENLO";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";16-09-19;Zelfstandig;476,91;476,91;;;;;;;;;;;;Huurder
52627;Koningsweg;22;KM4;;3582GG;UTRECHT;"Koningsweg 22 KM4, 3582GG UTRECHT";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";16-09-19;Onzelfstandig;300,00;162,14;;;;;;;;;;;;Huurder
44546;Juniusstraat;12;;;1624XD;HOORN;"Juniusstraat 12, 1624XD HOORN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";16-09-19;Zelfstandig;485,83;485,83;;;;;;;;;;;;Huurder
44539;Spreeuwendonk;51;;;5467CH;VEGHEL;"Spreeuwendonk 51, 5467CH VEGHEL";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";16-09-19;Zelfstandig;;;;;;;;;;;;;;Huurder
44538;"Piet van Thielplein";40;;;5741CP;"BEEK EN DONK";"Piet van Thielplein 40, 5741CP BEEK EN DONK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";16-09-19;Zelfstandig;475,00;475,00;;;;;;;;;;;;Huurder
44494;"Straat van Ormoes";43;;;2622KB;DELFT;"Straat van Ormoes 43, 2622KB DELFT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";16-09-19;Zelfstandig;492,40;492,40;;;;;;;;;;;;Huurder
39199;"Jan Bernardusstraat";24;;"3 L";1091TT;AMSTERDAM;"Jan Bernardusstraat 24 3 L, 1091TT AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";16-09-19;Zelfstandig;613,22;490,58;;;;;;;;;;;;Huurder
38287;Noorderbeekdwarsstraat;110;;;2562XW;"DEN HAAG";"Noorderbeekdwarsstraat 110, 2562XW DEN HAAG";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";16-09-19;Zelfstandig;567,00;393,71;;;;;;;;;;;;Huurder
